id n pop length mu rec
locus823 50 1 100 1e-08 0
locus823 50 2 100 1e-08 0
locus824 50 1 100 1e-08 0
locus824 50 2 100 1e-08 0
locus825 50 1 100 1e-08 0
locus825 50 2 100 1e-08 0
locus826 50 1 100 1e-08 0
locus826 50 2 100 1e-08 0
locus827 50 1 100 1e-08 0
locus827 50 2 100 1e-08 0
locus828 50 1 100 1e-08 0
locus828 50 2 100 1e-08 0
locus829 50 1 100 1e-08 0
locus829 50 2 100 1e-08 0
locus830 50 1 100 1e-08 0
locus830 50 2 100 1e-08 0
locus831 50 1 100 1e-08 0
locus831 50 2 100 1e-08 0
locus832 50 1 100 1e-08 0
locus832 50 2 100 1e-08 0
locus833 50 1 100 1e-08 0
locus833 50 2 100 1e-08 0
locus834 50 1 100 1e-08 0
locus834 50 2 100 1e-08 0
locus835 50 1 100 1e-08 0
locus835 50 2 100 1e-08 0
locus836 50 1 100 1e-08 0
locus836 50 2 100 1e-08 0
locus837 50 1 100 1e-08 0
locus837 50 2 100 1e-08 0
locus838 50 1 100 1e-08 0
locus838 50 2 100 1e-08 0
locus839 50 1 100 1e-08 0
locus839 50 2 100 1e-08 0
locus840 50 1 100 1e-08 0
locus840 50 2 100 1e-08 0
locus841 50 1 100 1e-08 0
locus841 50 2 100 1e-08 0
locus842 50 1 100 1e-08 0
locus842 50 2 100 1e-08 0
locus843 50 1 100 1e-08 0
locus843 50 2 100 1e-08 0
locus844 50 1 100 1e-08 0
locus844 50 2 100 1e-08 0
locus845 50 1 100 1e-08 0
locus845 50 2 100 1e-08 0
locus846 50 1 100 1e-08 0
locus846 50 2 100 1e-08 0
locus847 50 1 100 1e-08 0
locus847 50 2 100 1e-08 0
locus848 50 1 100 1e-08 0
locus848 50 2 100 1e-08 0
locus849 50 1 100 1e-08 0
locus849 50 2 100 1e-08 0
locus850 50 1 100 1e-08 0
locus850 50 2 100 1e-08 0
locus851 50 1 100 1e-08 0
locus851 50 2 100 1e-08 0
locus852 50 1 100 1e-08 0
locus852 50 2 100 1e-08 0
locus853 50 1 100 1e-08 0
locus853 50 2 100 1e-08 0
locus854 50 1 100 1e-08 0
locus854 50 2 100 1e-08 0
locus855 50 1 100 1e-08 0
locus855 50 2 100 1e-08 0
locus856 50 1 100 1e-08 0
locus856 50 2 100 1e-08 0
locus857 50 1 100 1e-08 0
locus857 50 2 100 1e-08 0
locus858 50 1 100 1e-08 0
locus858 50 2 100 1e-08 0
locus859 50 1 100 1e-08 0
locus859 50 2 100 1e-08 0
locus860 50 1 100 1e-08 0
locus860 50 2 100 1e-08 0
locus861 50 1 100 1e-08 0
locus861 50 2 100 1e-08 0
locus862 50 1 100 1e-08 0
locus862 50 2 100 1e-08 0
locus863 50 1 100 1e-08 0
locus863 50 2 100 1e-08 0
locus864 50 1 100 1e-08 0
locus864 50 2 100 1e-08 0
locus865 50 1 100 1e-08 0
locus865 50 2 100 1e-08 0
locus866 50 1 100 1e-08 0
locus866 50 2 100 1e-08 0
locus867 50 1 100 1e-08 0
locus867 50 2 100 1e-08 0
locus868 50 1 100 1e-08 0
locus868 50 2 100 1e-08 0
locus869 50 1 100 1e-08 0
locus869 50 2 100 1e-08 0
locus870 50 1 100 1e-08 0
locus870 50 2 100 1e-08 0
locus871 50 1 100 1e-08 0
locus871 50 2 100 1e-08 0
locus872 50 1 100 1e-08 0
locus872 50 2 100 1e-08 0
locus873 50 1 100 1e-08 0
locus873 50 2 100 1e-08 0
locus874 50 1 100 1e-08 0
locus874 50 2 100 1e-08 0
locus875 50 1 100 1e-08 0
locus875 50 2 100 1e-08 0
locus876 50 1 100 1e-08 0
locus876 50 2 100 1e-08 0
locus877 50 1 100 1e-08 0
locus877 50 2 100 1e-08 0
locus878 50 1 100 1e-08 0
locus878 50 2 100 1e-08 0
locus879 50 1 100 1e-08 0
locus879 50 2 100 1e-08 0
locus880 50 1 100 1e-08 0
locus880 50 2 100 1e-08 0
locus881 50 1 100 1e-08 0
locus881 50 2 100 1e-08 0
locus882 50 1 100 1e-08 0
locus882 50 2 100 1e-08 0
locus883 50 1 100 1e-08 0
locus883 50 2 100 1e-08 0
locus884 50 1 100 1e-08 0
locus884 50 2 100 1e-08 0
locus885 50 1 100 1e-08 0
locus885 50 2 100 1e-08 0
locus886 50 1 100 1e-08 0
locus886 50 2 100 1e-08 0
locus887 50 1 100 1e-08 0
locus887 50 2 100 1e-08 0
locus888 50 1 100 1e-08 0
locus888 50 2 100 1e-08 0
locus889 50 1 100 1e-08 0
locus889 50 2 100 1e-08 0
locus890 50 1 100 1e-08 0
locus890 50 2 100 1e-08 0
locus891 50 1 100 1e-08 0
locus891 50 2 100 1e-08 0
locus892 50 1 100 1e-08 0
locus892 50 2 100 1e-08 0
locus893 50 1 100 1e-08 0
locus893 50 2 100 1e-08 0
locus894 50 1 100 1e-08 0
locus894 50 2 100 1e-08 0
locus895 50 1 100 1e-08 0
locus895 50 2 100 1e-08 0
locus896 50 1 100 1e-08 0
locus896 50 2 100 1e-08 0
locus897 50 1 100 1e-08 0
locus897 50 2 100 1e-08 0
locus898 50 1 100 1e-08 0
locus898 50 2 100 1e-08 0
locus899 50 1 100 1e-08 0
locus899 50 2 100 1e-08 0
locus900 50 1 100 1e-08 0
locus900 50 2 100 1e-08 0
locus901 50 1 100 1e-08 0
locus901 50 2 100 1e-08 0
locus902 50 1 100 1e-08 0
locus902 50 2 100 1e-08 0
locus903 50 1 100 1e-08 0
locus903 50 2 100 1e-08 0
locus904 50 1 100 1e-08 0
locus904 50 2 100 1e-08 0
locus905 50 1 100 1e-08 0
locus905 50 2 100 1e-08 0
locus906 50 1 100 1e-08 0
locus906 50 2 100 1e-08 0
locus907 50 1 100 1e-08 0
locus907 50 2 100 1e-08 0
locus908 50 1 100 1e-08 0
locus908 50 2 100 1e-08 0
locus909 50 1 100 1e-08 0
locus909 50 2 100 1e-08 0
locus910 50 1 100 1e-08 0
locus910 50 2 100 1e-08 0
locus911 50 1 100 1e-08 0
locus911 50 2 100 1e-08 0
locus912 50 1 100 1e-08 0
locus912 50 2 100 1e-08 0
locus913 50 1 100 1e-08 0
locus913 50 2 100 1e-08 0
locus914 50 1 100 1e-08 0
locus914 50 2 100 1e-08 0
locus915 50 1 100 1e-08 0
locus915 50 2 100 1e-08 0
locus916 50 1 100 1e-08 0
locus916 50 2 100 1e-08 0
locus917 50 1 100 1e-08 0
locus917 50 2 100 1e-08 0
locus918 50 1 100 1e-08 0
locus918 50 2 100 1e-08 0
locus919 50 1 100 1e-08 0
locus919 50 2 100 1e-08 0
locus920 50 1 100 1e-08 0
locus920 50 2 100 1e-08 0
locus921 50 1 100 1e-08 0
locus921 50 2 100 1e-08 0
locus922 50 1 100 1e-08 0
locus922 50 2 100 1e-08 0
locus923 50 1 100 1e-08 0
locus923 50 2 100 1e-08 0
locus924 50 1 100 1e-08 0
locus924 50 2 100 1e-08 0
locus925 50 1 100 1e-08 0
locus925 50 2 100 1e-08 0
locus926 50 1 100 1e-08 0
locus926 50 2 100 1e-08 0
locus927 50 1 100 1e-08 0
locus927 50 2 100 1e-08 0
locus928 50 1 100 1e-08 0
locus928 50 2 100 1e-08 0
locus929 50 1 100 1e-08 0
locus929 50 2 100 1e-08 0
locus930 50 1 100 1e-08 0
locus930 50 2 100 1e-08 0
locus931 50 1 100 1e-08 0
locus931 50 2 100 1e-08 0
locus932 50 1 100 1e-08 0
locus932 50 2 100 1e-08 0
locus933 50 1 100 1e-08 0
locus933 50 2 100 1e-08 0
locus934 50 1 100 1e-08 0
locus934 50 2 100 1e-08 0
locus935 50 1 100 1e-08 0
locus935 50 2 100 1e-08 0
locus936 50 1 100 1e-08 0
locus936 50 2 100 1e-08 0
locus937 50 1 100 1e-08 0
locus937 50 2 100 1e-08 0
locus938 50 1 100 1e-08 0
locus938 50 2 100 1e-08 0
locus939 50 1 100 1e-08 0
locus939 50 2 100 1e-08 0
locus940 50 1 100 1e-08 0
locus940 50 2 100 1e-08 0
locus941 50 1 100 1e-08 0
locus941 50 2 100 1e-08 0
locus942 50 1 100 1e-08 0
locus942 50 2 100 1e-08 0
locus943 50 1 100 1e-08 0
locus943 50 2 100 1e-08 0
locus944 50 1 100 1e-08 0
locus944 50 2 100 1e-08 0
locus945 50 1 100 1e-08 0
locus945 50 2 100 1e-08 0
locus946 50 1 100 1e-08 0
locus946 50 2 100 1e-08 0
locus947 50 1 100 1e-08 0
locus947 50 2 100 1e-08 0
locus948 50 1 100 1e-08 0
locus948 50 2 100 1e-08 0
locus949 50 1 100 1e-08 0
locus949 50 2 100 1e-08 0
locus950 50 1 100 1e-08 0
locus950 50 2 100 1e-08 0
locus951 50 1 100 1e-08 0
locus951 50 2 100 1e-08 0
locus952 50 1 100 1e-08 0
locus952 50 2 100 1e-08 0
locus953 50 1 100 1e-08 0
locus953 50 2 100 1e-08 0
locus954 50 1 100 1e-08 0
locus954 50 2 100 1e-08 0
locus955 50 1 100 1e-08 0
locus955 50 2 100 1e-08 0
locus956 50 1 100 1e-08 0
locus956 50 2 100 1e-08 0
locus957 50 1 100 1e-08 0
locus957 50 2 100 1e-08 0
locus958 50 1 100 1e-08 0
locus958 50 2 100 1e-08 0
locus959 50 1 100 1e-08 0
locus959 50 2 100 1e-08 0
locus960 50 1 100 1e-08 0
locus960 50 2 100 1e-08 0
locus961 50 1 100 1e-08 0
locus961 50 2 100 1e-08 0
locus962 50 1 100 1e-08 0
locus962 50 2 100 1e-08 0
locus963 50 1 100 1e-08 0
locus963 50 2 100 1e-08 0
locus964 50 1 100 1e-08 0
locus964 50 2 100 1e-08 0
locus965 50 1 100 1e-08 0
locus965 50 2 100 1e-08 0
locus966 50 1 100 1e-08 0
locus966 50 2 100 1e-08 0
locus967 50 1 100 1e-08 0
locus967 50 2 100 1e-08 0
locus968 50 1 100 1e-08 0
locus968 50 2 100 1e-08 0
locus969 50 1 100 1e-08 0
locus969 50 2 100 1e-08 0
locus970 50 1 100 1e-08 0
locus970 50 2 100 1e-08 0
locus971 50 1 100 1e-08 0
locus971 50 2 100 1e-08 0
locus972 50 1 100 1e-08 0
locus972 50 2 100 1e-08 0
locus973 50 1 100 1e-08 0
locus973 50 2 100 1e-08 0
locus974 50 1 100 1e-08 0
locus974 50 2 100 1e-08 0
locus975 50 1 100 1e-08 0
locus975 50 2 100 1e-08 0
locus976 50 1 100 1e-08 0
locus976 50 2 100 1e-08 0
locus977 50 1 100 1e-08 0
locus977 50 2 100 1e-08 0
locus978 50 1 100 1e-08 0
locus978 50 2 100 1e-08 0
locus979 50 1 100 1e-08 0
locus979 50 2 100 1e-08 0
locus980 50 1 100 1e-08 0
locus980 50 2 100 1e-08 0
locus981 50 1 100 1e-08 0
locus981 50 2 100 1e-08 0
locus982 50 1 100 1e-08 0
locus982 50 2 100 1e-08 0
locus983 50 1 100 1e-08 0
locus983 50 2 100 1e-08 0
locus984 50 1 100 1e-08 0
locus984 50 2 100 1e-08 0
locus985 50 1 100 1e-08 0
locus985 50 2 100 1e-08 0
locus986 50 1 100 1e-08 0
locus986 50 2 100 1e-08 0
locus987 50 1 100 1e-08 0
locus987 50 2 100 1e-08 0
locus988 50 1 100 1e-08 0
locus988 50 2 100 1e-08 0
locus989 50 1 100 1e-08 0
locus989 50 2 100 1e-08 0
locus990 50 1 100 1e-08 0
locus990 50 2 100 1e-08 0
locus991 50 1 100 1e-08 0
locus991 50 2 100 1e-08 0
locus992 50 1 100 1e-08 0
locus992 50 2 100 1e-08 0
locus993 50 1 100 1e-08 0
locus993 50 2 100 1e-08 0
locus994 50 1 100 1e-08 0
locus994 50 2 100 1e-08 0
locus995 50 1 100 1e-08 0
locus995 50 2 100 1e-08 0
locus996 50 1 100 1e-08 0
locus996 50 2 100 1e-08 0
locus997 50 1 100 1e-08 0
locus997 50 2 100 1e-08 0
locus998 50 1 100 1e-08 0
locus998 50 2 100 1e-08 0
locus999 50 1 100 1e-08 0
locus999 50 2 100 1e-08 0
locus1000 50 1 100 1e-08 0
locus1000 50 2 100 1e-08 0
locus1001 50 1 100 1e-08 0
locus1001 50 2 100 1e-08 0
locus1002 50 1 100 1e-08 0
locus1002 50 2 100 1e-08 0
locus1003 50 1 100 1e-08 0
locus1003 50 2 100 1e-08 0
locus1004 50 1 100 1e-08 0
locus1004 50 2 100 1e-08 0
locus1005 50 1 100 1e-08 0
locus1005 50 2 100 1e-08 0
locus1006 50 1 100 1e-08 0
locus1006 50 2 100 1e-08 0
locus1007 50 1 100 1e-08 0
locus1007 50 2 100 1e-08 0
locus1008 50 1 100 1e-08 0
locus1008 50 2 100 1e-08 0
locus1009 50 1 100 1e-08 0
locus1009 50 2 100 1e-08 0
locus1010 50 1 100 1e-08 0
locus1010 50 2 100 1e-08 0
locus1011 50 1 100 1e-08 0
locus1011 50 2 100 1e-08 0
locus1012 50 1 100 1e-08 0
locus1012 50 2 100 1e-08 0
locus1013 50 1 100 1e-08 0
locus1013 50 2 100 1e-08 0
locus1014 50 1 100 1e-08 0
locus1014 50 2 100 1e-08 0
locus1015 50 1 100 1e-08 0
locus1015 50 2 100 1e-08 0
locus1016 50 1 100 1e-08 0
locus1016 50 2 100 1e-08 0
locus1017 50 1 100 1e-08 0
locus1017 50 2 100 1e-08 0
locus1018 50 1 100 1e-08 0
locus1018 50 2 100 1e-08 0
locus1019 50 1 100 1e-08 0
locus1019 50 2 100 1e-08 0
locus1020 50 1 100 1e-08 0
locus1020 50 2 100 1e-08 0
locus1021 50 1 100 1e-08 0
locus1021 50 2 100 1e-08 0
locus1022 50 1 100 1e-08 0
locus1022 50 2 100 1e-08 0
locus1023 50 1 100 1e-08 0
locus1023 50 2 100 1e-08 0
locus1024 50 1 100 1e-08 0
locus1024 50 2 100 1e-08 0
locus1025 50 1 100 1e-08 0
locus1025 50 2 100 1e-08 0
locus1026 50 1 100 1e-08 0
locus1026 50 2 100 1e-08 0
locus1027 50 1 100 1e-08 0
locus1027 50 2 100 1e-08 0
locus1028 50 1 100 1e-08 0
locus1028 50 2 100 1e-08 0
locus1029 50 1 100 1e-08 0
locus1029 50 2 100 1e-08 0
locus1030 50 1 100 1e-08 0
locus1030 50 2 100 1e-08 0
locus1031 50 1 100 1e-08 0
locus1031 50 2 100 1e-08 0
locus1032 50 1 100 1e-08 0
locus1032 50 2 100 1e-08 0
locus1033 50 1 100 1e-08 0
locus1033 50 2 100 1e-08 0
locus1034 50 1 100 1e-08 0
locus1034 50 2 100 1e-08 0
locus1035 50 1 100 1e-08 0
locus1035 50 2 100 1e-08 0
locus1036 50 1 100 1e-08 0
locus1036 50 2 100 1e-08 0
locus1037 50 1 100 1e-08 0
locus1037 50 2 100 1e-08 0
locus1038 50 1 100 1e-08 0
locus1038 50 2 100 1e-08 0
locus1039 50 1 100 1e-08 0
locus1039 50 2 100 1e-08 0
locus1040 50 1 100 1e-08 0
locus1040 50 2 100 1e-08 0
locus1041 50 1 100 1e-08 0
locus1041 50 2 100 1e-08 0
locus1042 50 1 100 1e-08 0
locus1042 50 2 100 1e-08 0
locus1043 50 1 100 1e-08 0
locus1043 50 2 100 1e-08 0
locus1044 50 1 100 1e-08 0
locus1044 50 2 100 1e-08 0
locus1045 50 1 100 1e-08 0
locus1045 50 2 100 1e-08 0
locus1046 50 1 100 1e-08 0
locus1046 50 2 100 1e-08 0
locus1047 50 1 100 1e-08 0
locus1047 50 2 100 1e-08 0
locus1048 50 1 100 1e-08 0
locus1048 50 2 100 1e-08 0
locus1049 50 1 100 1e-08 0
locus1049 50 2 100 1e-08 0
locus1050 50 1 100 1e-08 0
locus1050 50 2 100 1e-08 0
locus1051 50 1 100 1e-08 0
locus1051 50 2 100 1e-08 0
locus1052 50 1 100 1e-08 0
locus1052 50 2 100 1e-08 0
locus1053 50 1 100 1e-08 0
locus1053 50 2 100 1e-08 0
locus1054 50 1 100 1e-08 0
locus1054 50 2 100 1e-08 0
locus1055 50 1 100 1e-08 0
locus1055 50 2 100 1e-08 0
locus1056 50 1 100 1e-08 0
locus1056 50 2 100 1e-08 0
locus1057 50 1 100 1e-08 0
locus1057 50 2 100 1e-08 0
locus1058 50 1 100 1e-08 0
locus1058 50 2 100 1e-08 0
locus1059 50 1 100 1e-08 0
locus1059 50 2 100 1e-08 0
locus1060 50 1 100 1e-08 0
locus1060 50 2 100 1e-08 0
locus1061 50 1 100 1e-08 0
locus1061 50 2 100 1e-08 0
locus1062 50 1 100 1e-08 0
locus1062 50 2 100 1e-08 0
locus1063 50 1 100 1e-08 0
locus1063 50 2 100 1e-08 0
locus1064 50 1 100 1e-08 0
locus1064 50 2 100 1e-08 0
locus1065 50 1 100 1e-08 0
locus1065 50 2 100 1e-08 0
locus1066 50 1 100 1e-08 0
locus1066 50 2 100 1e-08 0
locus1067 50 1 100 1e-08 0
locus1067 50 2 100 1e-08 0
locus1068 50 1 100 1e-08 0
locus1068 50 2 100 1e-08 0
locus1069 50 1 100 1e-08 0
locus1069 50 2 100 1e-08 0
locus1070 50 1 100 1e-08 0
locus1070 50 2 100 1e-08 0
locus1071 50 1 100 1e-08 0
locus1071 50 2 100 1e-08 0
locus1072 50 1 100 1e-08 0
locus1072 50 2 100 1e-08 0
locus1073 50 1 100 1e-08 0
locus1073 50 2 100 1e-08 0
locus1074 50 1 100 1e-08 0
locus1074 50 2 100 1e-08 0
locus1075 50 1 100 1e-08 0
locus1075 50 2 100 1e-08 0
locus1076 50 1 100 1e-08 0
locus1076 50 2 100 1e-08 0
locus1077 50 1 100 1e-08 0
locus1077 50 2 100 1e-08 0
locus1078 50 1 100 1e-08 0
locus1078 50 2 100 1e-08 0
locus1079 50 1 100 1e-08 0
locus1079 50 2 100 1e-08 0
locus1080 50 1 100 1e-08 0
locus1080 50 2 100 1e-08 0
locus1081 50 1 100 1e-08 0
locus1081 50 2 100 1e-08 0
locus1082 50 1 100 1e-08 0
locus1082 50 2 100 1e-08 0
locus1083 50 1 100 1e-08 0
locus1083 50 2 100 1e-08 0
locus1084 50 1 100 1e-08 0
locus1084 50 2 100 1e-08 0
locus1085 50 1 100 1e-08 0
locus1085 50 2 100 1e-08 0
locus1086 50 1 100 1e-08 0
locus1086 50 2 100 1e-08 0
locus1087 50 1 100 1e-08 0
locus1087 50 2 100 1e-08 0
locus1088 50 1 100 1e-08 0
locus1088 50 2 100 1e-08 0
locus1089 50 1 100 1e-08 0
locus1089 50 2 100 1e-08 0
locus1090 50 1 100 1e-08 0
locus1090 50 2 100 1e-08 0
locus1091 50 1 100 1e-08 0
locus1091 50 2 100 1e-08 0
locus1092 50 1 100 1e-08 0
locus1092 50 2 100 1e-08 0
locus1093 50 1 100 1e-08 0
locus1093 50 2 100 1e-08 0
locus1094 50 1 100 1e-08 0
locus1094 50 2 100 1e-08 0
locus1095 50 1 100 1e-08 0
locus1095 50 2 100 1e-08 0
locus1096 50 1 100 1e-08 0
locus1096 50 2 100 1e-08 0
locus1097 50 1 100 1e-08 0
locus1097 50 2 100 1e-08 0
locus1098 50 1 100 1e-08 0
locus1098 50 2 100 1e-08 0
locus1099 50 1 100 1e-08 0
locus1099 50 2 100 1e-08 0
locus1100 50 1 100 1e-08 0
locus1100 50 2 100 1e-08 0
locus1101 50 1 100 1e-08 0
locus1101 50 2 100 1e-08 0
locus1102 50 1 100 1e-08 0
locus1102 50 2 100 1e-08 0
locus1103 50 1 100 1e-08 0
locus1103 50 2 100 1e-08 0
locus1104 50 1 100 1e-08 0
locus1104 50 2 100 1e-08 0
locus1105 50 1 100 1e-08 0
locus1105 50 2 100 1e-08 0
locus1106 50 1 100 1e-08 0
locus1106 50 2 100 1e-08 0
locus1107 50 1 100 1e-08 0
locus1107 50 2 100 1e-08 0
locus1108 50 1 100 1e-08 0
locus1108 50 2 100 1e-08 0
locus1109 50 1 100 1e-08 0
locus1109 50 2 100 1e-08 0
locus1110 50 1 100 1e-08 0
locus1110 50 2 100 1e-08 0
locus1111 50 1 100 1e-08 0
locus1111 50 2 100 1e-08 0
locus1112 50 1 100 1e-08 0
locus1112 50 2 100 1e-08 0
locus1113 50 1 100 1e-08 0
locus1113 50 2 100 1e-08 0
locus1114 50 1 100 1e-08 0
locus1114 50 2 100 1e-08 0
locus1115 50 1 100 1e-08 0
locus1115 50 2 100 1e-08 0
locus1116 50 1 100 1e-08 0
locus1116 50 2 100 1e-08 0
locus1117 50 1 100 1e-08 0
locus1117 50 2 100 1e-08 0
locus1118 50 1 100 1e-08 0
locus1118 50 2 100 1e-08 0
locus1119 50 1 100 1e-08 0
locus1119 50 2 100 1e-08 0
locus1120 50 1 100 1e-08 0
locus1120 50 2 100 1e-08 0
locus1121 50 1 100 1e-08 0
locus1121 50 2 100 1e-08 0
locus1122 50 1 100 1e-08 0
locus1122 50 2 100 1e-08 0
locus1123 50 1 100 1e-08 0
locus1123 50 2 100 1e-08 0
locus1124 50 1 100 1e-08 0
locus1124 50 2 100 1e-08 0
locus1125 50 1 100 1e-08 0
locus1125 50 2 100 1e-08 0
locus1126 50 1 100 1e-08 0
locus1126 50 2 100 1e-08 0
locus1127 50 1 100 1e-08 0
locus1127 50 2 100 1e-08 0
locus1128 50 1 100 1e-08 0
locus1128 50 2 100 1e-08 0
locus1129 50 1 100 1e-08 0
locus1129 50 2 100 1e-08 0
locus1130 50 1 100 1e-08 0
locus1130 50 2 100 1e-08 0
locus1131 50 1 100 1e-08 0
locus1131 50 2 100 1e-08 0
locus1132 50 1 100 1e-08 0
locus1132 50 2 100 1e-08 0
locus1133 50 1 100 1e-08 0
locus1133 50 2 100 1e-08 0
locus1134 50 1 100 1e-08 0
locus1134 50 2 100 1e-08 0
locus1135 50 1 100 1e-08 0
locus1135 50 2 100 1e-08 0
locus1136 50 1 100 1e-08 0
locus1136 50 2 100 1e-08 0
locus1137 50 1 100 1e-08 0
locus1137 50 2 100 1e-08 0
locus1138 50 1 100 1e-08 0
locus1138 50 2 100 1e-08 0
locus1139 50 1 100 1e-08 0
locus1139 50 2 100 1e-08 0
locus1140 50 1 100 1e-08 0
locus1140 50 2 100 1e-08 0
locus1141 50 1 100 1e-08 0
locus1141 50 2 100 1e-08 0
locus1142 50 1 100 1e-08 0
locus1142 50 2 100 1e-08 0
locus1143 50 1 100 1e-08 0
locus1143 50 2 100 1e-08 0
locus1144 50 1 100 1e-08 0
locus1144 50 2 100 1e-08 0
locus1145 50 1 100 1e-08 0
locus1145 50 2 100 1e-08 0
locus1146 50 1 100 1e-08 0
locus1146 50 2 100 1e-08 0
locus1147 50 1 100 1e-08 0
locus1147 50 2 100 1e-08 0
locus1148 50 1 100 1e-08 0
locus1148 50 2 100 1e-08 0
locus1149 50 1 100 1e-08 0
locus1149 50 2 100 1e-08 0
locus1150 50 1 100 1e-08 0
locus1150 50 2 100 1e-08 0
locus1151 50 1 100 1e-08 0
locus1151 50 2 100 1e-08 0
locus1152 50 1 100 1e-08 0
locus1152 50 2 100 1e-08 0
locus1153 50 1 100 1e-08 0
locus1153 50 2 100 1e-08 0
locus1154 50 1 100 1e-08 0
locus1154 50 2 100 1e-08 0
locus1155 50 1 100 1e-08 0
locus1155 50 2 100 1e-08 0
locus1156 50 1 100 1e-08 0
locus1156 50 2 100 1e-08 0
locus1157 50 1 100 1e-08 0
locus1157 50 2 100 1e-08 0
locus1158 50 1 100 1e-08 0
locus1158 50 2 100 1e-08 0
locus1159 50 1 100 1e-08 0
locus1159 50 2 100 1e-08 0
locus1160 50 1 100 1e-08 0
locus1160 50 2 100 1e-08 0
locus1161 50 1 100 1e-08 0
locus1161 50 2 100 1e-08 0
locus1162 50 1 100 1e-08 0
locus1162 50 2 100 1e-08 0
locus1163 50 1 100 1e-08 0
locus1163 50 2 100 1e-08 0
locus1164 50 1 100 1e-08 0
locus1164 50 2 100 1e-08 0
locus1165 50 1 100 1e-08 0
locus1165 50 2 100 1e-08 0
locus1166 50 1 100 1e-08 0
locus1166 50 2 100 1e-08 0
locus1167 50 1 100 1e-08 0
locus1167 50 2 100 1e-08 0
locus1168 50 1 100 1e-08 0
locus1168 50 2 100 1e-08 0
locus1169 50 1 100 1e-08 0
locus1169 50 2 100 1e-08 0
locus1170 50 1 100 1e-08 0
locus1170 50 2 100 1e-08 0
locus1171 50 1 100 1e-08 0
locus1171 50 2 100 1e-08 0
locus1172 50 1 100 1e-08 0
locus1172 50 2 100 1e-08 0
locus1173 50 1 100 1e-08 0
locus1173 50 2 100 1e-08 0
locus1174 50 1 100 1e-08 0
locus1174 50 2 100 1e-08 0
locus1175 50 1 100 1e-08 0
locus1175 50 2 100 1e-08 0
locus1176 50 1 100 1e-08 0
locus1176 50 2 100 1e-08 0
locus1177 50 1 100 1e-08 0
locus1177 50 2 100 1e-08 0
locus1178 50 1 100 1e-08 0
locus1178 50 2 100 1e-08 0
locus1179 50 1 100 1e-08 0
locus1179 50 2 100 1e-08 0
locus1180 50 1 100 1e-08 0
locus1180 50 2 100 1e-08 0
locus1181 50 1 100 1e-08 0
locus1181 50 2 100 1e-08 0
locus1182 50 1 100 1e-08 0
locus1182 50 2 100 1e-08 0
locus1183 50 1 100 1e-08 0
locus1183 50 2 100 1e-08 0
locus1184 50 1 100 1e-08 0
locus1184 50 2 100 1e-08 0
locus1185 50 1 100 1e-08 0
locus1185 50 2 100 1e-08 0
locus1186 50 1 100 1e-08 0
locus1186 50 2 100 1e-08 0
locus1187 50 1 100 1e-08 0
locus1187 50 2 100 1e-08 0
locus1188 50 1 100 1e-08 0
locus1188 50 2 100 1e-08 0
locus1189 50 1 100 1e-08 0
locus1189 50 2 100 1e-08 0
locus1190 50 1 100 1e-08 0
locus1190 50 2 100 1e-08 0
locus1191 50 1 100 1e-08 0
locus1191 50 2 100 1e-08 0
locus1192 50 1 100 1e-08 0
locus1192 50 2 100 1e-08 0
locus1193 50 1 100 1e-08 0
locus1193 50 2 100 1e-08 0
locus1194 50 1 100 1e-08 0
locus1194 50 2 100 1e-08 0
locus1195 50 1 100 1e-08 0
locus1195 50 2 100 1e-08 0
locus1196 50 1 100 1e-08 0
locus1196 50 2 100 1e-08 0
locus1197 50 1 100 1e-08 0
locus1197 50 2 100 1e-08 0
locus1198 50 1 100 1e-08 0
locus1198 50 2 100 1e-08 0
locus1199 50 1 100 1e-08 0
locus1199 50 2 100 1e-08 0
locus1200 50 1 100 1e-08 0
locus1200 50 2 100 1e-08 0
locus1201 50 1 100 1e-08 0
locus1201 50 2 100 1e-08 0
locus1202 50 1 100 1e-08 0
locus1202 50 2 100 1e-08 0
locus1203 50 1 100 1e-08 0
locus1203 50 2 100 1e-08 0
locus1204 50 1 100 1e-08 0
locus1204 50 2 100 1e-08 0
locus1205 50 1 100 1e-08 0
locus1205 50 2 100 1e-08 0
locus1206 50 1 100 1e-08 0
locus1206 50 2 100 1e-08 0
locus1207 50 1 100 1e-08 0
locus1207 50 2 100 1e-08 0
locus1208 50 1 100 1e-08 0
locus1208 50 2 100 1e-08 0
locus1209 50 1 100 1e-08 0
locus1209 50 2 100 1e-08 0
locus1210 50 1 100 1e-08 0
locus1210 50 2 100 1e-08 0
locus1211 50 1 100 1e-08 0
locus1211 50 2 100 1e-08 0
locus1212 50 1 100 1e-08 0
locus1212 50 2 100 1e-08 0
locus1213 50 1 100 1e-08 0
locus1213 50 2 100 1e-08 0
locus1214 50 1 100 1e-08 0
locus1214 50 2 100 1e-08 0
locus1215 50 1 100 1e-08 0
locus1215 50 2 100 1e-08 0
locus1216 50 1 100 1e-08 0
locus1216 50 2 100 1e-08 0
locus1217 50 1 100 1e-08 0
locus1217 50 2 100 1e-08 0
locus1218 50 1 100 1e-08 0
locus1218 50 2 100 1e-08 0
locus1219 50 1 100 1e-08 0
locus1219 50 2 100 1e-08 0
locus1220 50 1 100 1e-08 0
locus1220 50 2 100 1e-08 0
